"idDisc";"registro";"hora"
559;138.66661071777344;"2022-10-24 21:56:01"
560;138.66401290893555;"2022-10-24 21:56:02"
561;138.6641845703125;"2022-10-24 21:56:03"
562;138.6642074584961;"2022-10-24 21:56:04"
563;138.66413497924805;"2022-10-24 21:56:05"
564;138.66444396972656;"2022-10-24 21:56:07"
565;138.66445541381836;"2022-10-24 21:56:08"
566;138.6645050048828;"2022-10-24 21:56:09"
567;138.66447067260742;"2022-10-24 21:56:10"
568;138.66448593139648;"2022-10-24 21:56:11"
569;138.66482162475586;"2022-10-24 21:56:12"
570;138.6648826599121;"2022-10-24 21:56:14"
571;138.66489791870117;"2022-10-24 21:56:15"
572;138.66489791870117;"2022-10-24 21:56:16"
573;138.6661605834961;"2022-10-24 21:56:17"
574;138.6648941040039;"2022-10-24 21:56:18"
575;138.6648941040039;"2022-10-24 21:56:19"
576;138.6648941040039;"2022-10-24 21:56:20"
577;138.66495513916016;"2022-10-24 21:56:21"
578;138.6648941040039;"2022-10-24 21:56:23"
579;138.6648941040039;"2022-10-24 21:56:24"
580;138.6648941040039;"2022-10-24 21:56:25"
581;138.6648941040039;"2022-10-24 21:56:26"
582;138.6648941040039;"2022-10-24 21:56:27"
583;138.6648941040039;"2022-10-24 21:56:28"
584;138.6648941040039;"2022-10-24 21:56:29"
585;138.6648941040039;"2022-10-24 21:56:30"
586;138.6648941040039;"2022-10-24 21:56:31"
587;138.6648941040039;"2022-10-24 21:56:32"
588;138.66507720947266;"2022-10-24 21:56:34"
589;138.66507720947266;"2022-10-24 21:56:35"
590;138.66508102416992;"2022-10-24 21:56:36"
591;138.66509628295898;"2022-10-24 21:56:37"
592;138.66514205932617;"2022-10-24 21:56:38"
593;138.66514205932617;"2022-10-24 21:56:39"
594;138.66514205932617;"2022-10-24 21:56:40"
595;138.66514205932617;"2022-10-24 21:56:41"
596;138.66514205932617;"2022-10-24 21:56:42"
597;138.66514205932617;"2022-10-24 21:56:43"
598;138.66514205932617;"2022-10-24 21:56:45"
599;138.66509628295898;"2022-10-24 21:56:46"
600;138.66510009765625;"2022-10-24 21:56:47"
601;138.66510009765625;"2022-10-24 21:56:48"
602;138.66510009765625;"2022-10-24 21:56:49"
603;138.66544723510742;"2022-10-24 21:56:50"
604;138.66544723510742;"2022-10-24 21:56:52"
605;138.66544723510742;"2022-10-24 21:56:53"
606;138.66547775268555;"2022-10-24 21:56:54"
607;138.66552352905273;"2022-10-24 21:56:55"
608;138.66552352905273;"2022-10-24 21:56:56"
609;138.66552352905273;"2022-10-24 21:56:57"
610;138.66564559936523;"2022-10-24 21:56:58"
611;138.66564559936523;"2022-10-24 21:56:59"
612;138.6655616760254;"2022-10-24 21:57:00"
613;138.6655616760254;"2022-10-24 21:57:01"
614;138.6655616760254;"2022-10-24 21:57:02"
615;138.6655616760254;"2022-10-24 21:57:03"
616;138.6655616760254;"2022-10-24 21:57:05"
617;138.66554641723633;"2022-10-24 21:57:06"
618;138.66554641723633;"2022-10-24 21:57:07"
619;138.66557693481445;"2022-10-24 21:57:08"
620;138.66557693481445;"2022-10-24 21:57:09"
621;138.66554641723633;"2022-10-24 21:57:10"
622;138.66554641723633;"2022-10-24 21:57:11"
623;138.66558837890625;"2022-10-24 21:57:12"
624;138.66558837890625;"2022-10-24 21:57:13"
625;138.66558837890625;"2022-10-24 21:57:15"
626;138.66566848754883;"2022-10-24 21:57:16"
627;138.66594314575195;"2022-10-24 21:57:17"
628;138.66594314575195;"2022-10-24 21:57:18"
629;138.66594314575195;"2022-10-24 21:57:19"
630;138.66630935668945;"2022-10-24 21:57:29"
631;138.66630935668945;"2022-10-24 21:57:30"
632;138.66635131835938;"2022-10-24 21:57:31"
633;138.66635513305664;"2022-10-24 21:57:32"
634;138.66635513305664;"2022-10-24 21:57:33"
635;138.66631317138672;"2022-10-24 21:57:34"
636;138.66649627685547;"2022-10-24 21:57:36"
637;138.6664924621582;"2022-10-24 21:57:37"
638;138.6664924621582;"2022-10-24 21:57:38"
639;138.6664924621582;"2022-10-24 21:57:39"
640;138.6664924621582;"2022-10-24 21:57:40"
641;138.6666145324707;"2022-10-24 21:57:41"
642;138.6666145324707;"2022-10-24 21:57:42"
643;138.6666145324707;"2022-10-24 21:57:43"
644;138.6666145324707;"2022-10-24 21:57:44"
645;138.6666145324707;"2022-10-24 21:57:46"
646;138.66665649414062;"2022-10-24 21:57:47"
647;138.66665649414062;"2022-10-24 21:57:48"
648;138.66665649414062;"2022-10-24 21:57:49"
649;138.66665649414062;"2022-10-24 21:57:50"
650;138.66665649414062;"2022-10-24 21:57:51"
651;138.66665649414062;"2022-10-24 21:57:52"
652;138.66665649414062;"2022-10-24 21:57:53"
653;138.66665649414062;"2022-10-24 21:57:54"
654;138.66665649414062;"2022-10-24 21:57:55"
655;138.66665649414062;"2022-10-24 21:57:56"
656;138.66665649414062;"2022-10-24 21:57:57"
657;138.66661071777344;"2022-10-24 21:57:58"
658;138.66661071777344;"2022-10-24 21:57:59"
659;138.66661071777344;"2022-10-24 21:58:00"
660;138.66661071777344;"2022-10-24 21:58:01"
661;138.66661071777344;"2022-10-24 21:58:03"
662;138.66661071777344;"2022-10-24 21:58:04"
663;138.66661071777344;"2022-10-24 21:58:05"
664;138.66665267944336;"2022-10-24 21:58:06"
665;138.66665267944336;"2022-10-24 21:58:07"
666;138.66665267944336;"2022-10-24 21:58:08"
667;138.66665267944336;"2022-10-24 21:58:09"
668;138.66665267944336;"2022-10-24 21:58:10"
669;138.66665267944336;"2022-10-24 21:58:11"
670;138.66665267944336;"2022-10-24 21:58:12"
671;138.66661071777344;"2022-10-24 21:58:13"
672;138.66661071777344;"2022-10-24 21:58:15"
673;138.66712951660156;"2022-10-24 21:58:16"
674;138.66709899902344;"2022-10-24 21:58:17"
675;138.66722106933594;"2022-10-24 21:58:18"
676;138.66722106933594;"2022-10-24 21:58:19"
677;138.66722106933594;"2022-10-24 21:58:20"
678;138.66722106933594;"2022-10-24 21:58:21"
679;138.66722106933594;"2022-10-24 21:58:22"
680;138.66722106933594;"2022-10-24 21:58:23"
681;138.66722106933594;"2022-10-24 21:58:24"
682;138.66722106933594;"2022-10-24 21:58:25"
683;138.66722106933594;"2022-10-24 21:58:27"
684;138.6672821044922;"2022-10-24 21:58:28"
685;138.6672821044922;"2022-10-24 21:58:29"
686;138.6672821044922;"2022-10-24 21:58:30"
687;138.6672821044922;"2022-10-24 21:58:31"
688;138.6672821044922;"2022-10-24 21:58:32"
689;138.6672821044922;"2022-10-24 21:58:33"
690;138.6672821044922;"2022-10-24 21:58:34"
691;138.66734313964844;"2022-10-24 21:58:35"
692;138.66746520996094;"2022-10-24 21:58:36"
693;138.66758728027344;"2022-10-24 21:58:37"
694;138.66758728027344;"2022-10-24 21:58:39"
695;138.66758728027344;"2022-10-24 21:58:40"
696;138.66758728027344;"2022-10-24 21:58:41"
697;138.66770935058594;"2022-10-24 21:58:42"
698;138.66795349121094;"2022-10-24 21:58:43"
699;138.66795349121094;"2022-10-24 21:58:44"
700;138.66795349121094;"2022-10-24 21:58:45"
701;138.66795349121094;"2022-10-24 21:58:46"
702;138.66795349121094;"2022-10-24 21:58:47"
703;138.66795349121094;"2022-10-24 21:58:48"
704;138.66795349121094;"2022-10-24 21:58:49"
705;138.66795349121094;"2022-10-24 21:58:51"
706;138.66795349121094;"2022-10-24 21:58:52"
707;138.66795349121094;"2022-10-24 21:58:53"
708;138.66795349121094;"2022-10-24 21:58:54"
709;138.66819763183594;"2022-10-24 21:58:55"
710;138.66819763183594;"2022-10-24 21:58:56"
711;138.6681365966797;"2022-10-24 21:58:57"
712;138.6681365966797;"2022-10-24 21:58:59"
713;138.6681365966797;"2022-10-24 21:59:00"
714;138.6681365966797;"2022-10-24 21:59:01"
715;138.6681365966797;"2022-10-24 21:59:02"
716;138.6681365966797;"2022-10-24 21:59:03"
717;138.6681365966797;"2022-10-24 21:59:04"
718;138.6681365966797;"2022-10-24 21:59:05"
719;138.6681365966797;"2022-10-24 21:59:06"
720;138.66814041137695;"2022-10-24 21:59:07"
721;138.66814041137695;"2022-10-24 21:59:08"
722;138.66814041137695;"2022-10-24 21:59:09"
723;138.66814041137695;"2022-10-24 21:59:11"
724;138.66816329956055;"2022-10-24 21:59:12"
725;138.66816329956055;"2022-10-24 21:59:13"
726;138.6681671142578;"2022-10-24 21:59:14"
727;138.6681671142578;"2022-10-24 21:59:15"
728;138.6681671142578;"2022-10-24 21:59:16"
729;138.6681671142578;"2022-10-24 21:59:17"
730;138.6681671142578;"2022-10-24 21:59:18"
731;138.6681671142578;"2022-10-24 21:59:19"
732;138.6681671142578;"2022-10-24 21:59:20"
733;138.6681671142578;"2022-10-24 21:59:22"
734;138.6681671142578;"2022-10-24 21:59:23"
735;138.6681671142578;"2022-10-24 21:59:24"
736;138.6681671142578;"2022-10-24 21:59:25"
737;138.6681671142578;"2022-10-24 21:59:26"
738;138.6681671142578;"2022-10-24 21:59:27"
739;138.6681671142578;"2022-10-24 21:59:28"
740;138.6681671142578;"2022-10-24 21:59:29"
741;138.6681671142578;"2022-10-24 21:59:30"
742;138.6681671142578;"2022-10-24 21:59:31"
743;138.6681671142578;"2022-10-24 21:59:32"
744;138.6681671142578;"2022-10-24 21:59:34"
745;138.6681671142578;"2022-10-24 21:59:35"
746;138.6681671142578;"2022-10-24 21:59:36"
747;138.6681671142578;"2022-10-24 21:59:37"
748;138.6681671142578;"2022-10-24 21:59:38"
749;138.6681671142578;"2022-10-24 21:59:39"
750;138.6681671142578;"2022-10-24 21:59:40"
751;138.66444396972656;"2022-10-24 21:59:41"
752;138.66444396972656;"2022-10-24 21:59:42"
753;138.6644744873047;"2022-10-24 21:59:43"
754;138.6644744873047;"2022-10-24 21:59:45"
755;138.66444396972656;"2022-10-24 21:59:46"
756;138.66444396972656;"2022-10-24 21:59:47"
757;138.66444396972656;"2022-10-24 21:59:48"
758;138.66448211669922;"2022-10-24 21:59:49"
759;138.66448211669922;"2022-10-24 21:59:50"
760;138.66448211669922;"2022-10-24 21:59:51"
761;138.66448211669922;"2022-10-24 21:59:52"
762;138.66448211669922;"2022-10-24 21:59:53"
763;138.66448211669922;"2022-10-24 21:59:55"
764;138.66444396972656;"2022-10-24 21:59:56"
765;138.66444396972656;"2022-10-24 21:59:57"
766;138.66444396972656;"2022-10-24 21:59:58"
767;138.66444396972656;"2022-10-24 21:59:59"
768;138.66456604003906;"2022-10-24 22:00:00"
769;138.66456604003906;"2022-10-24 22:00:01"
770;138.66456604003906;"2022-10-24 22:00:02"
771;138.6647491455078;"2022-10-24 22:00:03"
772;138.6647491455078;"2022-10-24 22:00:04"
773;138.6647491455078;"2022-10-24 22:00:06"
774;138.6648712158203;"2022-10-24 22:00:07"
775;138.6648712158203;"2022-10-24 22:00:08"
776;138.6648712158203;"2022-10-24 22:00:09"
777;138.6648712158203;"2022-10-24 22:00:10"
778;138.6648712158203;"2022-10-24 22:00:11"
779;138.6648712158203;"2022-10-24 22:00:12"
780;138.6648712158203;"2022-10-24 22:00:14"
781;138.66493225097656;"2022-10-24 22:00:15"
782;138.6649932861328;"2022-10-24 22:00:16"
783;138.6649932861328;"2022-10-24 22:00:17"
784;138.6649932861328;"2022-10-24 22:00:18"
785;138.6649932861328;"2022-10-24 22:00:19"
786;138.6649932861328;"2022-10-24 22:00:20"
787;138.6649932861328;"2022-10-24 22:00:21"
788;138.6649932861328;"2022-10-24 22:00:22"
789;138.6649932861328;"2022-10-24 22:00:23"
790;138.6649932861328;"2022-10-24 22:00:25"
791;138.6649932861328;"2022-10-24 22:00:26"
792;138.6649932861328;"2022-10-24 22:00:27"
793;138.6649932861328;"2022-10-24 22:00:28"
794;138.6649932861328;"2022-10-24 22:00:29"
795;138.6649932861328;"2022-10-24 22:00:30"
796;138.6649932861328;"2022-10-24 22:00:31"
797;138.6649932861328;"2022-10-24 22:00:32"
798;138.6649932861328;"2022-10-24 22:00:33"
799;138.6649932861328;"2022-10-24 22:00:34"
800;138.6649932861328;"2022-10-24 22:00:35"
801;138.6649932861328;"2022-10-24 22:00:36"
802;138.6649932861328;"2022-10-24 22:00:37"
803;138.6649932861328;"2022-10-24 22:00:38"
804;138.6651153564453;"2022-10-24 22:00:39"
805;138.6651153564453;"2022-10-24 22:00:41"
806;138.6652374267578;"2022-10-24 22:00:42"
807;138.6652374267578;"2022-10-24 22:00:43"
808;138.6652374267578;"2022-10-24 22:00:44"
809;138.6652374267578;"2022-10-24 22:00:45"
810;138.66517639160156;"2022-10-24 22:00:46"
811;138.66535568237305;"2022-10-24 22:00:47"
812;138.66535568237305;"2022-10-24 22:00:48"
813;138.66535568237305;"2022-10-24 22:00:49"
814;138.66535568237305;"2022-10-24 22:00:50"
815;138.66535568237305;"2022-10-24 22:00:51"
816;138.66535568237305;"2022-10-24 22:00:52"
817;138.6654167175293;"2022-10-24 22:00:54"
818;138.6654167175293;"2022-10-24 22:00:55"
819;138.6654167175293;"2022-10-24 22:00:56"
820;138.6657829284668;"2022-10-24 22:00:57"
821;138.6659049987793;"2022-10-24 22:00:58"
822;138.6659049987793;"2022-10-24 22:00:59"
823;138.6659049987793;"2022-10-24 22:01:00"
824;138.6659049987793;"2022-10-24 22:01:01"
825;138.6659049987793;"2022-10-24 22:01:02"
826;138.6659049987793;"2022-10-24 22:01:03"
827;138.66667938232422;"2022-10-24 22:01:05"
828;138.66667938232422;"2022-10-24 22:01:06"
829;138.66667938232422;"2022-10-24 22:01:07"
830;138.66675186157227;"2022-10-24 22:01:08"
831;138.66667938232422;"2022-10-24 22:01:09"
832;138.66667938232422;"2022-10-24 22:01:10"
833;138.66669464111328;"2022-10-24 22:01:11"
834;138.66665649414062;"2022-10-24 22:01:12"
835;138.66665649414062;"2022-10-24 22:01:13"
836;138.66665649414062;"2022-10-24 22:01:14"
837;138.66665649414062;"2022-10-24 22:01:16"
838;138.66665649414062;"2022-10-24 22:01:17"
839;138.66665649414062;"2022-10-24 22:01:18"
840;138.66690063476562;"2022-10-24 22:01:19"
841;138.66787719726562;"2022-10-24 22:01:20"
842;138.66893768310547;"2022-10-24 22:01:21"
843;138.6669044494629;"2022-10-24 22:01:22"
844;138.66715621948242;"2022-10-24 22:01:23"
845;138.66479873657227;"2022-10-24 22:01:25"
846;138.6634750366211;"2022-10-24 22:01:27"
847;138.66918182373047;"2022-10-24 22:01:28"
848;138.6707649230957;"2022-10-24 22:01:31"
849;138.67218017578125;"2022-10-24 22:01:32"
850;138.67188262939453;"2022-10-24 22:01:34"
851;138.6786880493164;"2022-10-24 22:01:36"
852;138.6873016357422;"2022-10-24 22:01:39"
853;138.69137573242188;"2022-10-24 22:01:41"
854;138.69432067871094;"2022-10-24 22:01:44"
855;138.67729568481445;"2022-10-24 22:01:46"
856;138.67980575561523;"2022-10-24 22:01:49"
857;138.6853370666504;"2022-10-24 22:01:51"
858;138.68964385986328;"2022-10-24 22:01:53"
859;138.69345092773438;"2022-10-24 22:01:55"
860;138.69609832763672;"2022-10-24 22:01:57"
861;138.7013397216797;"2022-10-24 22:01:58"
862;138.68765258789062;"2022-10-24 22:02:01"
863;138.6962547302246;"2022-10-24 22:02:03"
864;138.7036590576172;"2022-10-24 22:02:05"
865;138.6965217590332;"2022-10-24 22:02:07"
866;138.70417404174805;"2022-10-24 22:02:09"
867;138.71405410766602;"2022-10-24 22:02:11"
868;138.69385528564453;"2022-10-24 22:02:12"
869;138.6998634338379;"2022-10-24 22:02:14"
870;138.7087287902832;"2022-10-24 22:02:17"
871;138.7168846130371;"2022-10-24 22:02:18"
872;138.69483184814453;"2022-10-24 22:02:19"
873;138.70469665527344;"2022-10-24 22:02:22"
874;138.7109260559082;"2022-10-24 22:02:24"
875;138.67445373535156;"2022-10-24 22:02:27"
876;138.67138671875;"2022-10-24 22:02:29"
877;138.67130661010742;"2022-10-24 22:02:30"
878;138.67131423950195;"2022-10-24 22:02:32"
879;138.6713523864746;"2022-10-24 22:02:34"
880;138.6713523864746;"2022-10-24 22:02:35"
881;138.6713523864746;"2022-10-24 22:02:36"
882;138.6713523864746;"2022-10-24 22:02:37"
883;138.6713523864746;"2022-10-24 22:02:38"
884;138.6713523864746;"2022-10-24 22:02:39"
885;138.6715202331543;"2022-10-24 22:02:40"
886;138.6715202331543;"2022-10-24 22:02:41"
887;138.6715202331543;"2022-10-24 22:02:43"
888;138.6715202331543;"2022-10-24 22:02:44"
889;138.6715202331543;"2022-10-24 22:02:45"
890;138.6715202331543;"2022-10-24 22:02:46"
891;138.6715202331543;"2022-10-24 22:02:47"
892;138.6715202331543;"2022-10-24 22:02:48"
893;138.6715202331543;"2022-10-24 22:02:49"
894;138.67335891723633;"2022-10-24 22:02:50"
895;138.6768913269043;"2022-10-24 22:02:51"
896;138.67100524902344;"2022-10-24 22:02:52"
897;138.67100524902344;"2022-10-24 22:02:54"
898;138.6709442138672;"2022-10-24 22:02:55"
899;138.6709442138672;"2022-10-24 22:02:56"
900;138.6709442138672;"2022-10-24 22:02:57"
901;138.6709442138672;"2022-10-24 22:02:58"
902;138.6709442138672;"2022-10-24 22:02:59"
903;138.67088317871094;"2022-10-24 22:03:00"
904;138.6708221435547;"2022-10-24 22:03:01"
905;138.6708221435547;"2022-10-24 22:03:02"
906;138.6709442138672;"2022-10-24 22:03:03"
907;138.67094039916992;"2022-10-24 22:03:05"
908;138.67094039916992;"2022-10-24 22:03:06"
909;138.67094039916992;"2022-10-24 22:03:07"
910;138.67094039916992;"2022-10-24 22:03:08"
911;138.67082595825195;"2022-10-24 22:03:09"
912;138.67082595825195;"2022-10-24 22:03:10"
913;138.67082595825195;"2022-10-24 22:03:11"
914;138.67082595825195;"2022-10-24 22:03:12"
915;138.67082595825195;"2022-10-24 22:03:13"
916;138.67082595825195;"2022-10-24 22:03:14"
917;138.67082595825195;"2022-10-24 22:03:16"
918;138.67082595825195;"2022-10-24 22:03:17"
919;138.67082595825195;"2022-10-24 22:03:18"
920;138.67082595825195;"2022-10-24 22:03:19"
921;138.67082595825195;"2022-10-24 22:03:20"
922;138.67082595825195;"2022-10-24 22:03:21"
923;138.67082595825195;"2022-10-24 22:03:22"
924;138.67082977294922;"2022-10-24 22:03:23"
925;138.67082977294922;"2022-10-24 22:03:24"
926;138.67082977294922;"2022-10-24 22:03:25"
927;138.67082977294922;"2022-10-24 22:03:26"
928;138.67082977294922;"2022-10-24 22:03:27"
929;138.67082977294922;"2022-10-24 22:03:28"
930;138.67082977294922;"2022-10-24 22:03:29"
931;138.67082977294922;"2022-10-24 22:03:30"
932;138.67089080810547;"2022-10-24 22:03:32"
933;138.67089080810547;"2022-10-24 22:03:33"
934;138.67082977294922;"2022-10-24 22:03:34"
935;138.67082977294922;"2022-10-24 22:03:35"
936;138.67082977294922;"2022-10-24 22:03:36"
937;138.67089080810547;"2022-10-24 22:03:37"
938;138.67089080810547;"2022-10-24 22:03:38"
939;138.67089080810547;"2022-10-24 22:03:39"
940;138.67266082763672;"2022-10-24 22:03:40"
941;138.6707420349121;"2022-10-24 22:03:41"
942;138.6707420349121;"2022-10-24 22:03:43"
943;138.6707420349121;"2022-10-24 22:03:44"
944;138.6707420349121;"2022-10-24 22:03:45"
945;138.6707420349121;"2022-10-24 22:03:46"
946;138.6707420349121;"2022-10-24 22:03:47"
947;138.6708641052246;"2022-10-24 22:03:48"
948;138.6708641052246;"2022-10-24 22:03:49"
949;138.6708641052246;"2022-10-24 22:03:50"
950;138.6713523864746;"2022-10-24 22:03:51"
951;138.6713523864746;"2022-10-24 22:03:52"
952;138.6713523864746;"2022-10-24 22:03:53"
953;138.6713523864746;"2022-10-24 22:03:54"
954;138.6713523864746;"2022-10-24 22:03:56"
955;138.6713523864746;"2022-10-24 22:03:57"
956;138.6713523864746;"2022-10-24 22:03:58"
957;138.6713523864746;"2022-10-24 22:03:59"
958;138.6713523864746;"2022-10-24 22:04:00"
959;138.6713523864746;"2022-10-24 22:04:01"
960;138.68199920654297;"2022-10-24 22:04:02"
961;138.69210052490234;"2022-10-24 22:04:04"
962;138.67137145996094;"2022-10-24 22:04:05"
963;138.6713104248047;"2022-10-24 22:04:07"
964;138.67137145996094;"2022-10-24 22:04:08"
965;138.67766571044922;"2022-10-24 22:04:09"
966;138.68603515625;"2022-10-24 22:04:10"
967;138.67142868041992;"2022-10-24 22:04:11"
968;138.67142868041992;"2022-10-24 22:04:12"
969;138.67148971557617;"2022-10-24 22:04:13"
970;138.67148971557617;"2022-10-24 22:04:14"
971;138.67148971557617;"2022-10-24 22:04:15"
972;138.67148971557617;"2022-10-24 22:04:17"
973;138.67148971557617;"2022-10-24 22:04:18"
974;138.67148971557617;"2022-10-24 22:04:19"
975;138.67161178588867;"2022-10-24 22:04:20"
976;138.67179489135742;"2022-10-24 22:04:21"
977;138.67179489135742;"2022-10-24 22:04:22"
978;138.67179489135742;"2022-10-24 22:04:23"
979;138.67179489135742;"2022-10-24 22:04:24"
980;138.67179489135742;"2022-10-24 22:04:26"
981;138.67191696166992;"2022-10-24 22:04:27"
982;138.67191696166992;"2022-10-24 22:04:28"
983;138.67191696166992;"2022-10-24 22:04:29"
984;138.67191696166992;"2022-10-24 22:04:30"
985;138.67191696166992;"2022-10-24 22:04:31"
986;138.67191696166992;"2022-10-24 22:04:32"
987;138.67191696166992;"2022-10-24 22:04:33"
988;138.67191696166992;"2022-10-24 22:04:34"
989;138.67191696166992;"2022-10-24 22:04:35"
990;138.67203903198242;"2022-10-24 22:04:37"
991;138.67197799682617;"2022-10-24 22:04:38"
992;138.67203903198242;"2022-10-24 22:04:39"
993;138.67203903198242;"2022-10-24 22:04:40"
994;138.67210006713867;"2022-10-24 22:04:41"
995;138.67210006713867;"2022-10-24 22:04:42"
996;138.67210006713867;"2022-10-24 22:04:43"
997;138.67216110229492;"2022-10-24 22:04:44"
998;138.67216110229492;"2022-10-24 22:04:45"
999;138.67222213745117;"2022-10-24 22:04:46"
1000;138.67222213745117;"2022-10-24 22:04:47"
1001;138.67234420776367;"2022-10-24 22:04:48"
1002;138.67234420776367;"2022-10-24 22:04:50"
1003;138.67246627807617;"2022-10-24 22:04:51"
1004;138.67252731323242;"2022-10-24 22:04:52"
1005;138.67252731323242;"2022-10-24 22:04:53"
1006;138.67255783081055;"2022-10-24 22:04:54"
1007;138.67255783081055;"2022-10-24 22:04:55"
1008;138.67255783081055;"2022-10-24 22:04:56"
1009;138.6726188659668;"2022-10-24 22:04:57"
1010;138.6726188659668;"2022-10-24 22:04:59"
1011;138.6726188659668;"2022-10-24 22:05:00"
1012;138.67255783081055;"2022-10-24 22:05:01"
1013;138.6725616455078;"2022-10-24 22:05:02"
1014;138.6726531982422;"2022-10-24 22:05:03"
1015;138.67283630371094;"2022-10-24 22:05:04"
1016;138.67283630371094;"2022-10-24 22:05:05"
1017;138.67283630371094;"2022-10-24 22:05:06"
1018;138.67283630371094;"2022-10-24 22:05:07"
1019;138.67283630371094;"2022-10-24 22:05:09"
1020;138.67283630371094;"2022-10-24 22:05:10"
1021;138.67283630371094;"2022-10-24 22:05:11"
1022;138.67292022705078;"2022-10-24 22:05:12"
1023;138.67292022705078;"2022-10-24 22:05:13"
1024;138.67279815673828;"2022-10-24 22:05:14"
1025;138.67280197143555;"2022-10-24 22:05:15"
1026;138.67280960083008;"2022-10-24 22:05:16"
1027;138.67280960083008;"2022-10-24 22:05:17"
1028;138.67280960083008;"2022-10-24 22:05:18"
1029;138.67280960083008;"2022-10-24 22:05:19"
1030;138.6749382019043;"2022-10-24 22:05:21"
1031;138.68136596679688;"2022-10-24 22:05:22"
1032;138.69174194335938;"2022-10-24 22:05:23"
1033;138.67292404174805;"2022-10-24 22:05:24"
1034;138.67292404174805;"2022-10-24 22:05:25"
1035;138.67304611206055;"2022-10-24 22:05:27"
1036;138.67304611206055;"2022-10-24 22:05:28"
1037;138.67305374145508;"2022-10-24 22:05:29"
1038;138.6730842590332;"2022-10-24 22:05:30"
1039;138.6730842590332;"2022-10-24 22:05:31"
1040;138.67316818237305;"2022-10-24 22:05:32"
1041;138.67929077148438;"2022-10-24 22:05:33"
1042;138.6837158203125;"2022-10-24 22:05:34"
1043;138.69351959228516;"2022-10-24 22:05:36"
1044;138.67353057861328;"2022-10-24 22:05:38"
1045;138.6735954284668;"2022-10-24 22:05:39"
1046;138.67365646362305;"2022-10-24 22:05:40"
1047;138.68021392822266;"2022-10-24 22:05:41"
1048;138.68650817871094;"2022-10-24 22:05:42"
1049;138.69369888305664;"2022-10-24 22:05:43"
1050;138.67415237426758;"2022-10-24 22:05:44"
1051;138.67415237426758;"2022-10-24 22:05:45"
1052;138.67415237426758;"2022-10-24 22:05:46"
1053;138.68203735351562;"2022-10-24 22:05:48"
1054;138.68889236450195;"2022-10-24 22:05:49"
1055;138.67420959472656;"2022-10-24 22:05:50"
1056;138.67421340942383;"2022-10-24 22:05:51"
1057;138.6745147705078;"2022-10-24 22:05:53"
1058;138.6745147705078;"2022-10-24 22:05:54"
1059;138.6745147705078;"2022-10-24 22:05:55"
1060;138.67463302612305;"2022-10-24 22:05:56"
1061;138.67463302612305;"2022-10-24 22:05:57"
1062;138.67463302612305;"2022-10-24 22:05:58"
1063;138.67463302612305;"2022-10-24 22:05:59"
1064;138.67463302612305;"2022-10-24 22:06:00"
1065;138.6748161315918;"2022-10-24 22:06:01"
1066;138.6748161315918;"2022-10-24 22:06:03"
1067;138.67476654052734;"2022-10-24 22:06:04"
1068;138.67472076416016;"2022-10-24 22:06:05"
1069;138.6748161315918;"2022-10-24 22:06:06"
1070;138.6748161315918;"2022-10-24 22:06:07"
1071;138.6748161315918;"2022-10-24 22:06:08"
1072;138.67475509643555;"2022-10-24 22:06:09"
1073;138.6748161315918;"2022-10-24 22:06:10"
1074;138.6748161315918;"2022-10-24 22:06:11"
1075;138.6748161315918;"2022-10-24 22:06:12"
1076;138.6748161315918;"2022-10-24 22:06:13"
1077;138.6749382019043;"2022-10-24 22:06:15"
1078;138.6749382019043;"2022-10-24 22:06:16"
1079;138.6749382019043;"2022-10-24 22:06:17"
1080;138.6749382019043;"2022-10-24 22:06:18"
1081;138.6749382019043;"2022-10-24 22:06:19"
1082;138.6749382019043;"2022-10-24 22:06:20"
1083;138.6749382019043;"2022-10-24 22:06:21"
1084;138.6749382019043;"2022-10-24 22:06:22"
1085;138.6749382019043;"2022-10-24 22:06:23"
1086;138.6749382019043;"2022-10-24 22:06:25"
1087;138.67494201660156;"2022-10-24 22:06:26"
1088;138.67494201660156;"2022-10-24 22:06:27"
1089;138.67494201660156;"2022-10-24 22:06:28"
1090;138.67494201660156;"2022-10-24 22:06:30"
1091;138.67494201660156;"2022-10-24 22:06:31"
1092;138.67494201660156;"2022-10-24 22:06:32"
1093;138.67506408691406;"2022-10-24 22:06:33"
1094;138.67506408691406;"2022-10-24 22:06:34"
1095;138.67506408691406;"2022-10-24 22:06:36"
1096;138.67506408691406;"2022-10-24 22:06:37"
1097;138.67506408691406;"2022-10-24 22:06:38"
1098;138.67518615722656;"2022-10-24 22:06:39"
1099;138.67518615722656;"2022-10-24 22:06:40"
1100;138.67518997192383;"2022-10-24 22:06:41"
1101;138.67518997192383;"2022-10-24 22:06:42"
1102;138.67537307739258;"2022-10-24 22:06:43"
1103;138.67537307739258;"2022-10-24 22:06:45"
1104;138.67537307739258;"2022-10-24 22:06:46"
1105;138.67537307739258;"2022-10-24 22:06:47"
1106;138.6735496520996;"2022-10-24 22:06:48"
1107;138.67356872558594;"2022-10-24 22:06:49"
1108;138.6770362854004;"2022-10-24 22:06:50"
1109;138.6792984008789;"2022-10-24 22:06:51"
1110;138.6750144958496;"2022-10-24 22:06:53"
1111;138.6727638244629;"2022-10-24 22:06:54"
1112;138.6727638244629;"2022-10-24 22:06:55"
