"idRam";"registro";"hora"
811;65.7;"2022-10-24 22:00:47"
812;65.7;"2022-10-24 22:00:48"
813;65.6;"2022-10-24 22:00:49"
814;65.8;"2022-10-24 22:00:50"
815;65.7;"2022-10-24 22:00:51"
816;65.7;"2022-10-24 22:00:52"
817;65.6;"2022-10-24 22:00:54"
818;65.6;"2022-10-24 22:00:55"
819;65.6;"2022-10-24 22:00:56"
820;65.6;"2022-10-24 22:00:57"
821;65.5;"2022-10-24 22:00:58"
822;65.5;"2022-10-24 22:00:59"
823;65.6;"2022-10-24 22:01:00"
824;65.6;"2022-10-24 22:01:01"
825;65.6;"2022-10-24 22:01:02"
826;65.6;"2022-10-24 22:01:03"
827;65.6;"2022-10-24 22:01:05"
828;65.4;"2022-10-24 22:01:06"
829;65.6;"2022-10-24 22:01:07"
830;65.6;"2022-10-24 22:01:08"
831;65.6;"2022-10-24 22:01:09"
832;65.5;"2022-10-24 22:01:10"
833;65.5;"2022-10-24 22:01:11"
834;65.5;"2022-10-24 22:01:12"
835;65.4;"2022-10-24 22:01:13"
836;65.5;"2022-10-24 22:01:14"
837;65.5;"2022-10-24 22:01:16"
838;65.5;"2022-10-24 22:01:17"
839;65.3;"2022-10-24 22:01:18"
840;65.3;"2022-10-24 22:01:19"
841;65.7;"2022-10-24 22:01:20"
842;66.7;"2022-10-24 22:01:21"
843;67.2;"2022-10-24 22:01:22"
844;67.4;"2022-10-24 22:01:23"
845;67.3;"2022-10-24 22:01:25"
846;67.5;"2022-10-24 22:01:27"
847;67.4;"2022-10-24 22:01:28"
848;67.1;"2022-10-24 22:01:31"
849;67.2;"2022-10-24 22:01:32"
850;67.1;"2022-10-24 22:01:34"
851;67.4;"2022-10-24 22:01:36"
852;67.6;"2022-10-24 22:01:38"
853;68.0;"2022-10-24 22:01:41"
854;68.6;"2022-10-24 22:01:44"
855;68.8;"2022-10-24 22:01:46"
856;68.6;"2022-10-24 22:01:48"
857;68.4;"2022-10-24 22:01:51"
858;68.2;"2022-10-24 22:01:53"
859;68.3;"2022-10-24 22:01:55"
860;68.1;"2022-10-24 22:01:56"
861;68.1;"2022-10-24 22:01:58"
862;68.3;"2022-10-24 22:02:01"
863;68.5;"2022-10-24 22:02:02"
864;68.6;"2022-10-24 22:02:05"
865;68.6;"2022-10-24 22:02:07"
866;68.5;"2022-10-24 22:02:09"
867;68.4;"2022-10-24 22:02:11"
868;68.5;"2022-10-24 22:02:12"
869;68.6;"2022-10-24 22:02:14"
870;68.6;"2022-10-24 22:02:16"
871;69.3;"2022-10-24 22:02:18"
872;69.2;"2022-10-24 22:02:19"
873;69.2;"2022-10-24 22:02:21"
874;69.0;"2022-10-24 22:02:24"
875;68.9;"2022-10-24 22:02:26"
876;68.6;"2022-10-24 22:02:29"
877;68.4;"2022-10-24 22:02:30"
878;68.2;"2022-10-24 22:02:32"
879;68.2;"2022-10-24 22:02:34"
880;67.9;"2022-10-24 22:02:35"
881;67.9;"2022-10-24 22:02:36"
882;67.8;"2022-10-24 22:02:37"
883;67.9;"2022-10-24 22:02:38"
884;67.8;"2022-10-24 22:02:39"
885;67.8;"2022-10-24 22:02:40"
886;67.8;"2022-10-24 22:02:41"
887;67.8;"2022-10-24 22:02:43"
888;67.7;"2022-10-24 22:02:44"
889;67.7;"2022-10-24 22:02:45"
890;67.7;"2022-10-24 22:02:46"
891;67.7;"2022-10-24 22:02:47"
892;67.7;"2022-10-24 22:02:48"
893;67.5;"2022-10-24 22:02:49"
894;68.0;"2022-10-24 22:02:50"
895;68.3;"2022-10-24 22:02:51"
896;68.1;"2022-10-24 22:02:52"
897;68.0;"2022-10-24 22:02:54"
898;68.0;"2022-10-24 22:02:55"
899;67.9;"2022-10-24 22:02:56"
900;67.8;"2022-10-24 22:02:57"
901;68.0;"2022-10-24 22:02:58"
902;68.0;"2022-10-24 22:02:59"
903;67.9;"2022-10-24 22:03:00"
904;67.9;"2022-10-24 22:03:01"
905;68.0;"2022-10-24 22:03:02"
906;68.0;"2022-10-24 22:03:03"
907;68.1;"2022-10-24 22:03:05"
908;68.1;"2022-10-24 22:03:06"
909;67.7;"2022-10-24 22:03:07"
910;67.8;"2022-10-24 22:03:08"
911;67.8;"2022-10-24 22:03:09"
912;67.8;"2022-10-24 22:03:10"
913;67.8;"2022-10-24 22:03:11"
914;67.8;"2022-10-24 22:03:12"
915;67.8;"2022-10-24 22:03:13"
916;68.0;"2022-10-24 22:03:14"
917;68.0;"2022-10-24 22:03:16"
918;67.3;"2022-10-24 22:03:17"
919;67.5;"2022-10-24 22:03:18"
920;67.4;"2022-10-24 22:03:19"
921;67.3;"2022-10-24 22:03:20"
922;67.2;"2022-10-24 22:03:21"
923;67.3;"2022-10-24 22:03:22"
924;67.6;"2022-10-24 22:03:23"
925;67.7;"2022-10-24 22:03:24"
926;67.7;"2022-10-24 22:03:25"
927;67.6;"2022-10-24 22:03:26"
928;67.6;"2022-10-24 22:03:27"
929;67.5;"2022-10-24 22:03:28"
930;67.5;"2022-10-24 22:03:29"
931;67.5;"2022-10-24 22:03:30"
932;67.5;"2022-10-24 22:03:32"
933;67.7;"2022-10-24 22:03:33"
934;67.7;"2022-10-24 22:03:34"
935;67.7;"2022-10-24 22:03:35"
936;67.5;"2022-10-24 22:03:36"
937;67.7;"2022-10-24 22:03:37"
938;67.6;"2022-10-24 22:03:38"
939;67.6;"2022-10-24 22:03:39"
940;67.7;"2022-10-24 22:03:40"
941;67.7;"2022-10-24 22:03:41"
942;67.9;"2022-10-24 22:03:43"
943;68.0;"2022-10-24 22:03:44"
944;67.9;"2022-10-24 22:03:45"
945;67.9;"2022-10-24 22:03:46"
946;67.8;"2022-10-24 22:03:47"
947;67.9;"2022-10-24 22:03:48"
948;68.0;"2022-10-24 22:03:49"
949;68.1;"2022-10-24 22:03:50"
950;68.2;"2022-10-24 22:03:51"
951;68.3;"2022-10-24 22:03:52"
952;68.1;"2022-10-24 22:03:53"
953;68.0;"2022-10-24 22:03:54"
954;67.9;"2022-10-24 22:03:56"
955;68.0;"2022-10-24 22:03:57"
956;68.0;"2022-10-24 22:03:58"
957;67.9;"2022-10-24 22:03:59"
958;68.0;"2022-10-24 22:04:00"
959;67.9;"2022-10-24 22:04:01"
960;68.2;"2022-10-24 22:04:02"
961;68.1;"2022-10-24 22:04:04"
962;67.8;"2022-10-24 22:04:05"
963;67.8;"2022-10-24 22:04:07"
964;67.8;"2022-10-24 22:04:08"
965;68.0;"2022-10-24 22:04:09"
966;68.1;"2022-10-24 22:04:10"
967;67.9;"2022-10-24 22:04:11"
968;68.0;"2022-10-24 22:04:12"
969;67.9;"2022-10-24 22:04:13"
970;68.0;"2022-10-24 22:04:14"
971;68.0;"2022-10-24 22:04:15"
972;68.1;"2022-10-24 22:04:17"
973;68.2;"2022-10-24 22:04:18"
974;68.1;"2022-10-24 22:04:19"
975;67.8;"2022-10-24 22:04:20"
976;68.0;"2022-10-24 22:04:21"
977;68.0;"2022-10-24 22:04:22"
978;68.0;"2022-10-24 22:04:23"
979;67.9;"2022-10-24 22:04:24"
980;68.1;"2022-10-24 22:04:26"
981;68.1;"2022-10-24 22:04:27"
982;68.0;"2022-10-24 22:04:28"
983;68.0;"2022-10-24 22:04:29"
984;68.0;"2022-10-24 22:04:30"
985;67.8;"2022-10-24 22:04:31"
986;67.8;"2022-10-24 22:04:32"
987;67.8;"2022-10-24 22:04:33"
988;67.9;"2022-10-24 22:04:34"
989;68.0;"2022-10-24 22:04:35"
