"idTemp";"registro";"hora"
1305;44.0;"2022-10-24 22:49:33"
1306;40.0;"2022-10-24 22:49:34"
1307;39.0;"2022-10-24 22:49:35"
1308;38.0;"2022-10-24 22:49:37"
1309;42.0;"2022-10-24 22:49:38"
1310;43.0;"2022-10-24 22:49:39"
1311;37.0;"2022-10-24 22:49:40"
1312;36.0;"2022-10-24 22:49:41"
1313;40.0;"2022-10-24 22:49:42"
1314;38.0;"2022-10-24 22:49:43"
1315;41.0;"2022-10-24 22:49:44"
1316;37.0;"2022-10-24 22:49:45"
1317;36.0;"2022-10-24 22:49:46"
1318;35.0;"2022-10-24 22:49:47"
1319;40.0;"2022-10-24 22:49:48"
1320;37.0;"2022-10-24 22:49:49"
1321;38.0;"2022-10-24 22:49:51"
1322;39.0;"2022-10-24 22:49:52"
1323;41.0;"2022-10-24 22:49:53"
1324;37.0;"2022-10-24 22:49:54"
1325;37.0;"2022-10-24 22:49:55"
1326;38.0;"2022-10-24 22:49:56"
1327;38.0;"2022-10-24 22:49:57"
1328;41.0;"2022-10-24 22:49:58"
1329;38.0;"2022-10-24 22:49:59"
1330;37.0;"2022-10-24 22:50:00"
1331;45.0;"2022-10-24 22:50:01"
1332;43.0;"2022-10-24 22:50:02"
1333;39.0;"2022-10-24 22:50:03"
1334;36.0;"2022-10-24 22:50:04"
1335;37.0;"2022-10-24 22:50:05"
1336;37.0;"2022-10-24 22:50:07"
1337;45.0;"2022-10-24 22:50:08"
1338;44.0;"2022-10-24 22:50:09"
1339;37.0;"2022-10-24 22:50:10"
1340;40.0;"2022-10-24 22:50:11"
1341;41.0;"2022-10-24 22:50:12"
1342;38.0;"2022-10-24 22:50:13"
1343;44.0;"2022-10-24 22:50:14"
1344;36.0;"2022-10-24 22:50:15"
1345;41.0;"2022-10-24 22:50:16"
1346;46.0;"2022-10-24 22:50:17"
1347;39.0;"2022-10-24 22:50:18"
1348;39.0;"2022-10-24 22:50:19"
1349;39.0;"2022-10-24 22:50:21"
1350;41.0;"2022-10-24 22:50:22"
1351;43.0;"2022-10-24 22:50:23"
1352;38.0;"2022-10-24 22:50:24"
1353;39.0;"2022-10-24 22:50:25"
1354;42.0;"2022-10-24 22:50:26"
1355;47.0;"2022-10-24 22:50:27"
1356;45.0;"2022-10-24 22:50:28"
1357;44.0;"2022-10-24 22:50:29"
1358;44.0;"2022-10-24 22:50:30"
1359;46.0;"2022-10-24 22:50:31"
1360;39.0;"2022-10-24 22:50:32"
1361;42.0;"2022-10-24 22:50:33"
1362;44.0;"2022-10-24 22:50:34"
1363;41.0;"2022-10-24 22:50:36"
1364;43.0;"2022-10-24 22:50:37"
1365;42.0;"2022-10-24 22:50:38"
1366;39.0;"2022-10-24 22:50:39"
1367;43.0;"2022-10-24 22:50:40"
1368;43.0;"2022-10-24 22:50:41"
1369;38.0;"2022-10-24 22:50:42"
1370;39.0;"2022-10-24 22:50:43"
1371;37.0;"2022-10-24 22:50:44"
1372;43.0;"2022-10-24 22:50:45"
1373;47.0;"2022-10-24 22:50:46"
1374;45.0;"2022-10-24 22:50:47"
1375;44.0;"2022-10-24 22:50:49"
1376;40.0;"2022-10-24 22:50:50"
1377;48.0;"2022-10-24 22:50:51"
1378;37.0;"2022-10-24 22:50:52"
1379;37.0;"2022-10-24 22:50:53"
1380;40.0;"2022-10-24 22:50:54"
1381;44.0;"2022-10-24 22:50:55"
1382;44.0;"2022-10-24 22:50:56"
1383;44.0;"2022-10-24 22:50:57"
1384;48.0;"2022-10-24 22:50:59"
1385;41.0;"2022-10-24 22:51:00"
1386;38.0;"2022-10-24 22:51:01"
1387;37.0;"2022-10-24 22:51:02"
1388;37.0;"2022-10-24 22:51:03"
1389;40.0;"2022-10-24 22:51:04"
1390;40.0;"2022-10-24 22:51:05"
1391;44.0;"2022-10-24 22:51:06"
1392;42.0;"2022-10-24 22:51:08"
1393;44.0;"2022-10-24 22:51:09"
1394;43.0;"2022-10-24 22:51:10"
1395;41.0;"2022-10-24 22:51:11"
1396;40.0;"2022-10-24 22:51:12"
1397;40.0;"2022-10-24 22:51:13"
1398;42.0;"2022-10-24 22:51:14"
1399;46.0;"2022-10-24 22:51:15"
1400;42.0;"2022-10-24 22:51:16"
1401;46.0;"2022-10-24 22:51:17"
1402;40.0;"2022-10-24 22:51:18"
1403;38.0;"2022-10-24 22:51:19"
1404;38.0;"2022-10-24 22:51:20"
1405;37.0;"2022-10-24 22:51:21"
1406;38.0;"2022-10-24 22:51:23"
1407;37.0;"2022-10-24 22:51:24"
1408;38.0;"2022-10-24 22:51:25"
1409;36.0;"2022-10-24 22:51:26"
1410;38.0;"2022-10-24 22:51:27"
1411;37.0;"2022-10-24 22:51:28"
1412;36.0;"2022-10-24 22:51:29"
1413;38.0;"2022-10-24 22:51:30"
1414;40.0;"2022-10-24 22:51:31"
1415;39.0;"2022-10-24 22:51:33"
1416;38.0;"2022-10-24 22:51:34"
1417;37.0;"2022-10-24 22:51:35"
1418;36.0;"2022-10-24 22:51:36"
1419;36.0;"2022-10-24 22:51:37"
1420;37.0;"2022-10-24 22:51:38"
1421;37.0;"2022-10-24 22:51:39"
1422;36.0;"2022-10-24 22:51:40"
1423;37.0;"2022-10-24 22:51:41"
1424;37.0;"2022-10-24 22:51:42"
1425;37.0;"2022-10-24 22:51:43"
1426;44.0;"2022-10-24 22:51:45"
1427;41.0;"2022-10-24 22:51:46"
1428;40.0;"2022-10-24 22:51:47"
1429;37.0;"2022-10-24 22:51:48"
1430;38.0;"2022-10-24 22:51:49"
1431;39.0;"2022-10-24 22:51:50"
1432;37.0;"2022-10-24 22:51:51"
1433;36.0;"2022-10-24 22:51:52"
1434;37.0;"2022-10-24 22:51:53"
1435;38.0;"2022-10-24 22:51:54"
1436;38.0;"2022-10-24 22:51:55"
1437;37.0;"2022-10-24 22:51:57"
1438;38.0;"2022-10-24 22:51:58"
1439;37.0;"2022-10-24 22:51:59"
1440;38.0;"2022-10-24 22:52:00"
1441;39.0;"2022-10-24 22:52:01"
1442;41.0;"2022-10-24 22:52:02"
1443;41.0;"2022-10-24 22:52:03"
1444;39.0;"2022-10-24 22:52:04"
1445;43.0;"2022-10-24 22:52:06"
1446;40.0;"2022-10-24 22:52:07"
1447;39.0;"2022-10-24 22:52:08"
1448;40.0;"2022-10-24 22:52:09"
1449;39.0;"2022-10-24 22:52:10"
1450;47.0;"2022-10-24 22:52:12"
1451;44.0;"2022-10-24 22:52:13"
1452;45.0;"2022-10-24 22:52:14"
1453;41.0;"2022-10-24 22:52:15"
1454;45.0;"2022-10-24 22:52:16"
1455;38.0;"2022-10-24 22:52:17"
1456;38.0;"2022-10-24 22:52:19"
1457;46.0;"2022-10-24 22:52:20"
1458;46.0;"2022-10-24 22:52:21"
1459;39.0;"2022-10-24 22:52:22"
1460;39.0;"2022-10-24 22:52:23"
1461;37.0;"2022-10-24 22:52:24"
1462;38.0;"2022-10-24 22:52:25"
1463;42.0;"2022-10-24 22:52:26"
1464;39.0;"2022-10-24 22:52:27"
1465;37.0;"2022-10-24 22:52:29"
1466;37.0;"2022-10-24 22:52:30"
1467;37.0;"2022-10-24 22:52:31"
1468;36.0;"2022-10-24 22:52:32"
1469;37.0;"2022-10-24 22:52:33"
1470;36.0;"2022-10-24 22:52:34"
1471;36.0;"2022-10-24 22:52:35"
1472;39.0;"2022-10-24 22:52:36"
1473;36.0;"2022-10-24 22:52:37"
1474;38.0;"2022-10-24 22:52:38"
1475;35.0;"2022-10-24 22:52:39"
1476;37.0;"2022-10-24 22:52:40"
1477;36.0;"2022-10-24 22:52:42"
1478;38.0;"2022-10-24 22:52:43"
1479;35.0;"2022-10-24 22:52:44"
1480;36.0;"2022-10-24 22:52:45"
1481;35.0;"2022-10-24 22:52:46"
1482;39.0;"2022-10-24 22:52:47"
1483;38.0;"2022-10-24 22:52:48"
1484;36.0;"2022-10-24 22:52:49"
1485;38.0;"2022-10-24 22:52:50"
1486;36.0;"2022-10-24 22:52:51"
1487;39.0;"2022-10-24 22:52:52"
1488;43.0;"2022-10-24 22:52:54"
1489;44.0;"2022-10-24 22:52:55"
1490;43.0;"2022-10-24 22:52:56"
1491;47.0;"2022-10-24 22:52:57"
1492;46.0;"2022-10-24 22:52:58"
1493;43.0;"2022-10-24 22:52:59"
1494;46.0;"2022-10-24 22:53:00"
1495;46.0;"2022-10-24 22:53:01"
1496;42.0;"2022-10-24 22:53:02"
1497;39.0;"2022-10-24 22:53:03"
1498;47.0;"2022-10-24 22:53:04"
1499;43.0;"2022-10-24 22:53:06"
1500;37.0;"2022-10-24 22:53:07"
1501;37.0;"2022-10-24 22:53:08"
1502;36.0;"2022-10-24 22:53:09"
1503;42.0;"2022-10-24 22:53:10"
1504;46.0;"2022-10-24 22:53:11"
1505;43.0;"2022-10-24 22:53:12"
1506;44.0;"2022-10-24 22:53:13"
1507;43.0;"2022-10-24 22:53:14"
1508;42.0;"2022-10-24 22:53:15"
1509;46.0;"2022-10-24 22:53:16"
1510;37.0;"2022-10-24 22:53:17"
1511;40.0;"2022-10-24 22:53:18"
1512;38.0;"2022-10-24 22:53:19"
1513;43.0;"2022-10-24 22:53:20"
1514;39.0;"2022-10-24 22:53:22"
1515;38.0;"2022-10-24 22:53:23"
1516;38.0;"2022-10-24 22:53:24"
1517;38.0;"2022-10-24 22:53:25"
1518;39.0;"2022-10-24 22:53:26"
1519;38.0;"2022-10-24 22:53:27"
1520;37.0;"2022-10-24 22:53:28"
1521;38.0;"2022-10-24 22:53:29"
1522;37.0;"2022-10-24 22:53:30"
1523;38.0;"2022-10-24 22:53:31"
1524;38.0;"2022-10-24 22:53:32"
1525;37.0;"2022-10-24 22:53:33"
1526;36.0;"2022-10-24 22:53:34"
1527;35.0;"2022-10-24 22:53:35"
1528;36.0;"2022-10-24 22:53:37"
1529;37.0;"2022-10-24 22:53:38"
1530;38.0;"2022-10-24 22:53:39"
1531;40.0;"2022-10-24 22:53:40"
1532;38.0;"2022-10-24 22:53:41"
1533;36.0;"2022-10-24 22:53:42"
1534;37.0;"2022-10-24 22:53:43"
1535;39.0;"2022-10-24 22:53:45"
1536;40.0;"2022-10-24 22:53:46"
1537;48.0;"2022-10-24 22:53:47"
1538;42.0;"2022-10-24 22:53:48"
1539;40.0;"2022-10-24 22:53:49"
1540;38.0;"2022-10-24 22:53:50"
1541;41.0;"2022-10-24 22:53:51"
1542;37.0;"2022-10-24 22:53:52"
1543;38.0;"2022-10-24 22:53:54"
1544;36.0;"2022-10-24 22:53:55"
1545;37.0;"2022-10-24 22:53:56"
1546;41.0;"2022-10-24 22:53:57"
1547;38.0;"2022-10-24 22:53:58"
1548;37.0;"2022-10-24 22:53:59"
1549;37.0;"2022-10-24 22:54:00"
1550;38.0;"2022-10-24 22:54:01"
1551;37.0;"2022-10-24 22:54:02"
1552;37.0;"2022-10-24 22:54:03"
1553;36.0;"2022-10-24 22:54:04"
1554;37.0;"2022-10-24 22:54:06"
1555;39.0;"2022-10-24 22:54:07"
1556;38.0;"2022-10-24 22:54:08"
1557;36.0;"2022-10-24 22:54:09"
1558;37.0;"2022-10-24 22:54:10"
1559;43.0;"2022-10-24 22:54:11"
1560;36.0;"2022-10-24 22:54:12"
1561;36.0;"2022-10-24 22:54:13"
1562;36.0;"2022-10-24 22:54:14"
1563;36.0;"2022-10-24 22:54:15"
1564;40.0;"2022-10-24 22:54:16"
1565;36.0;"2022-10-24 22:54:17"
1566;36.0;"2022-10-24 22:54:18"
1567;35.0;"2022-10-24 22:54:19"
1568;36.0;"2022-10-24 22:54:21"
1569;38.0;"2022-10-24 22:54:22"
1570;37.0;"2022-10-24 22:54:23"
1571;36.0;"2022-10-24 22:54:24"
1572;39.0;"2022-10-24 22:54:25"
1573;36.0;"2022-10-24 22:54:26"
1574;38.0;"2022-10-24 22:54:27"
1575;37.0;"2022-10-24 22:54:29"
1576;36.0;"2022-10-24 22:54:30"
1577;35.0;"2022-10-24 22:54:31"
1578;41.0;"2022-10-24 22:54:32"
1579;39.0;"2022-10-24 22:54:33"
1580;38.0;"2022-10-24 22:54:34"
1581;46.0;"2022-10-24 22:54:35"
1582;41.0;"2022-10-24 22:54:36"
1583;37.0;"2022-10-24 22:54:37"
1584;39.0;"2022-10-24 22:54:38"
1585;38.0;"2022-10-24 22:54:39"
1586;37.0;"2022-10-24 22:54:41"
1587;36.0;"2022-10-24 22:54:42"
1588;38.0;"2022-10-24 22:54:43"
1589;37.0;"2022-10-24 22:54:44"
1590;39.0;"2022-10-24 22:54:45"
1591;38.0;"2022-10-24 22:54:46"
1592;37.0;"2022-10-24 22:54:47"
1593;41.0;"2022-10-24 22:54:48"
1594;45.0;"2022-10-24 22:54:49"
1595;43.0;"2022-10-24 22:54:50"
1596;38.0;"2022-10-24 22:54:52"
1597;39.0;"2022-10-24 22:54:53"
1598;37.0;"2022-10-24 22:54:55"
1599;46.0;"2022-10-24 22:54:56"
1600;37.0;"2022-10-24 22:54:57"
1601;37.0;"2022-10-24 22:54:58"
1602;46.0;"2022-10-24 22:54:59"
1603;37.0;"2022-10-24 22:55:01"
1604;42.0;"2022-10-24 22:55:02"
1605;37.0;"2022-10-24 22:55:03"
1606;37.0;"2022-10-24 22:55:04"
1607;36.0;"2022-10-24 22:55:05"
1608;41.0;"2022-10-24 22:55:06"
1609;42.0;"2022-10-24 22:55:07"
1610;42.0;"2022-10-24 22:55:08"
1611;39.0;"2022-10-24 22:55:09"
1612;37.0;"2022-10-24 22:55:11"
1613;36.0;"2022-10-24 22:55:12"
1614;36.0;"2022-10-24 22:55:13"
1615;35.0;"2022-10-24 22:55:14"
1616;37.0;"2022-10-24 22:55:15"
1617;37.0;"2022-10-24 22:55:16"
1618;37.0;"2022-10-24 22:55:17"
1619;38.0;"2022-10-24 22:55:18"
1620;46.0;"2022-10-24 22:55:19"
1621;41.0;"2022-10-24 22:55:20"
1622;44.0;"2022-10-24 22:55:21"
1623;49.0;"2022-10-24 22:55:23"
1624;39.0;"2022-10-24 22:55:24"
1625;44.0;"2022-10-24 22:55:25"
1626;39.0;"2022-10-24 22:55:27"
1627;36.0;"2022-10-24 22:55:28"
1628;37.0;"2022-10-24 22:55:29"
1629;37.0;"2022-10-24 22:55:30"
1630;46.0;"2022-10-24 22:55:31"
1631;41.0;"2022-10-24 22:55:33"
1632;46.0;"2022-10-24 22:55:34"
1633;40.0;"2022-10-24 22:55:35"
1634;38.0;"2022-10-24 22:55:36"
1635;37.0;"2022-10-24 22:55:37"
1636;43.0;"2022-10-24 22:55:38"
1637;38.0;"2022-10-24 22:55:39"
1638;37.0;"2022-10-24 22:55:41"
1639;37.0;"2022-10-24 22:55:42"
1640;44.0;"2022-10-24 22:55:43"
1641;41.0;"2022-10-24 22:55:44"
1642;45.0;"2022-10-24 22:55:45"
1643;44.0;"2022-10-24 22:55:46"
1644;40.0;"2022-10-24 22:55:47"
1645;45.0;"2022-10-24 22:55:48"
1646;45.0;"2022-10-24 22:55:49"
1647;47.0;"2022-10-24 22:55:50"
1648;46.0;"2022-10-24 22:55:52"
1649;47.0;"2022-10-24 22:55:53"
1650;47.0;"2022-10-24 22:55:54"
1651;47.0;"2022-10-24 22:55:55"
1652;45.0;"2022-10-24 22:55:56"
1653;41.0;"2022-10-24 22:55:57"
1654;41.0;"2022-10-24 22:55:58"
1655;39.0;"2022-10-24 22:55:59"
1656;45.0;"2022-10-24 22:56:00"
1657;46.0;"2022-10-24 22:56:01"
1658;42.0;"2022-10-24 22:56:03"
1659;46.0;"2022-10-24 22:56:04"
1660;44.0;"2022-10-24 22:56:05"
1661;46.0;"2022-10-24 22:56:06"
1662;42.0;"2022-10-24 22:56:07"
1663;42.0;"2022-10-24 22:56:08"
1664;43.0;"2022-10-24 22:56:09"
1665;46.0;"2022-10-24 22:56:11"
1666;44.0;"2022-10-24 22:56:12"
1667;45.0;"2022-10-24 22:56:13"
1668;44.0;"2022-10-24 22:56:14"
1669;47.0;"2022-10-24 22:56:15"
1670;44.0;"2022-10-24 22:56:16"
1671;42.0;"2022-10-24 22:56:17"
1672;43.0;"2022-10-24 22:56:18"
1673;41.0;"2022-10-24 22:56:19"
1674;46.0;"2022-10-24 22:56:20"
1675;43.0;"2022-10-24 22:56:21"
1676;39.0;"2022-10-24 22:56:22"
1677;47.0;"2022-10-24 22:56:24"
1678;40.0;"2022-10-24 22:56:25"
1679;45.0;"2022-10-24 22:56:26"
1680;48.0;"2022-10-24 22:56:27"
1681;40.0;"2022-10-24 22:56:28"
1682;40.0;"2022-10-24 22:56:29"
1683;44.0;"2022-10-24 22:56:30"
1684;42.0;"2022-10-24 22:56:31"
1685;44.0;"2022-10-24 22:56:32"
1686;40.0;"2022-10-24 22:56:33"
1687;38.0;"2022-10-24 22:56:34"
1688;38.0;"2022-10-24 22:56:35"
1689;40.0;"2022-10-24 22:56:36"
1690;38.0;"2022-10-24 22:56:37"
1691;48.0;"2022-10-24 22:56:39"
1692;49.0;"2022-10-24 22:56:40"
1693;49.0;"2022-10-24 22:56:41"
1694;46.0;"2022-10-24 22:56:42"
1695;40.0;"2022-10-24 22:56:43"
1696;42.0;"2022-10-24 22:56:44"
1697;47.0;"2022-10-24 22:56:45"
1698;48.0;"2022-10-24 22:56:46"
1699;48.0;"2022-10-24 22:56:48"
1700;50.0;"2022-10-24 22:56:49"
1701;47.0;"2022-10-24 22:56:50"
1702;44.0;"2022-10-24 22:56:51"
1703;45.0;"2022-10-24 22:56:52"
1704;42.0;"2022-10-24 22:56:53"
1705;45.0;"2022-10-24 22:56:54"
1706;47.0;"2022-10-24 22:56:56"
1707;47.0;"2022-10-24 22:56:57"
1708;41.0;"2022-10-24 22:56:58"
1709;45.0;"2022-10-24 22:56:59"
1710;45.0;"2022-10-24 22:57:00"
1711;46.0;"2022-10-24 22:57:01"
1712;41.0;"2022-10-24 22:57:02"
1713;40.0;"2022-10-24 22:57:03"
1714;42.0;"2022-10-24 22:57:05"
1715;46.0;"2022-10-24 22:57:06"
1716;42.0;"2022-10-24 22:57:07"
1717;44.0;"2022-10-24 22:57:08"
1718;40.0;"2022-10-24 22:57:09"
1719;39.0;"2022-10-24 22:57:11"
1720;39.0;"2022-10-24 22:57:12"
1721;39.0;"2022-10-24 22:57:13"
1722;39.0;"2022-10-24 22:57:14"
1723;40.0;"2022-10-24 22:57:15"
1724;40.0;"2022-10-24 22:57:16"
1725;39.0;"2022-10-24 22:57:17"
1726;39.0;"2022-10-24 22:57:18"
1727;39.0;"2022-10-24 22:57:19"
1728;43.0;"2022-10-24 22:57:20"
1729;40.0;"2022-10-24 22:57:21"
1730;40.0;"2022-10-24 22:57:23"
1731;38.0;"2022-10-24 22:57:24"
1732;38.0;"2022-10-24 22:57:25"
1733;39.0;"2022-10-24 22:57:26"
1734;38.0;"2022-10-24 22:57:27"
1735;39.0;"2022-10-24 22:57:28"
1736;40.0;"2022-10-24 22:57:29"
1737;48.0;"2022-10-24 22:57:31"
1738;40.0;"2022-10-24 22:57:32"
1739;39.0;"2022-10-24 22:57:33"
1740;38.0;"2022-10-24 22:57:34"
1741;40.0;"2022-10-24 22:57:35"
1742;43.0;"2022-10-24 22:57:36"
1743;41.0;"2022-10-24 22:57:37"
1744;40.0;"2022-10-24 22:57:38"
1745;38.0;"2022-10-24 22:57:39"
1746;39.0;"2022-10-24 22:57:40"
1747;40.0;"2022-10-24 22:57:42"
1748;38.0;"2022-10-24 22:57:43"
1749;38.0;"2022-10-24 22:57:44"
1750;38.0;"2022-10-24 22:57:45"
1751;38.0;"2022-10-24 22:57:46"
1752;39.0;"2022-10-24 22:57:47"
1753;42.0;"2022-10-24 22:57:48"
1754;38.0;"2022-10-24 22:57:49"
1755;41.0;"2022-10-24 22:57:50"
1756;38.0;"2022-10-24 22:57:51"
1757;38.0;"2022-10-24 22:57:52"
1758;38.0;"2022-10-24 22:57:53"
1759;37.0;"2022-10-24 22:57:54"
1760;39.0;"2022-10-24 22:57:56"
1761;37.0;"2022-10-24 22:57:57"
1762;44.0;"2022-10-24 22:57:58"
1763;45.0;"2022-10-24 22:57:59"
1764;47.0;"2022-10-24 22:58:00"
1765;47.0;"2022-10-24 22:58:01"
1766;43.0;"2022-10-24 22:58:02"
1767;43.0;"2022-10-24 22:58:03"
1768;45.0;"2022-10-24 22:58:05"
1769;43.0;"2022-10-24 22:58:06"
1770;39.0;"2022-10-24 22:58:07"
1771;39.0;"2022-10-24 22:58:08"
1772;42.0;"2022-10-24 22:58:09"
1773;41.0;"2022-10-24 22:58:10"
1774;43.0;"2022-10-24 22:58:11"
1775;40.0;"2022-10-24 22:58:12"
1776;42.0;"2022-10-24 22:58:13"
1777;40.0;"2022-10-24 22:58:14"
1778;47.0;"2022-10-24 22:58:15"
1779;46.0;"2022-10-24 22:58:17"
1780;43.0;"2022-10-24 22:58:18"
1781;44.0;"2022-10-24 22:58:19"
1782;40.0;"2022-10-24 22:58:20"
1783;45.0;"2022-10-24 22:58:21"
1784;47.0;"2022-10-24 22:58:22"
1785;49.0;"2022-10-24 22:58:23"
1786;48.0;"2022-10-24 22:58:24"
1787;46.0;"2022-10-24 22:58:25"
1788;43.0;"2022-10-24 22:58:26"
1789;42.0;"2022-10-24 22:58:27"
1790;41.0;"2022-10-24 22:58:28"
1791;43.0;"2022-10-24 22:58:30"
1792;43.0;"2022-10-24 22:58:31"
1793;44.0;"2022-10-24 22:58:32"
1794;43.0;"2022-10-24 22:58:33"
1795;43.0;"2022-10-24 22:58:34"
1796;45.0;"2022-10-24 22:58:35"
1797;45.0;"2022-10-24 22:58:36"
1798;40.0;"2022-10-24 22:58:37"
1799;40.0;"2022-10-24 22:58:38"
1800;40.0;"2022-10-24 22:58:39"
1801;40.0;"2022-10-24 22:58:40"
1802;40.0;"2022-10-24 22:58:42"
1803;43.0;"2022-10-24 22:58:43"
1804;45.0;"2022-10-24 22:58:44"
1805;42.0;"2022-10-24 22:58:45"
1806;40.0;"2022-10-24 22:58:46"
1807;39.0;"2022-10-24 22:58:47"
1808;40.0;"2022-10-24 22:58:48"
1809;42.0;"2022-10-24 22:58:50"
1810;42.0;"2022-10-24 22:58:51"
1811;38.0;"2022-10-24 22:58:52"
1812;38.0;"2022-10-24 22:58:53"
1813;38.0;"2022-10-24 22:58:54"
1814;38.0;"2022-10-24 22:58:55"
1815;38.0;"2022-10-24 22:58:56"
1816;38.0;"2022-10-24 22:58:57"
1817;37.0;"2022-10-24 22:58:58"
1818;37.0;"2022-10-24 22:58:59"
1819;38.0;"2022-10-24 22:59:00"
1820;37.0;"2022-10-24 22:59:01"
1821;37.0;"2022-10-24 22:59:02"
1822;39.0;"2022-10-24 22:59:04"
1823;38.0;"2022-10-24 22:59:05"
1824;37.0;"2022-10-24 22:59:06"
1825;40.0;"2022-10-24 22:59:07"
1826;46.0;"2022-10-24 22:59:08"
1827;40.0;"2022-10-24 22:59:09"
1828;39.0;"2022-10-24 22:59:10"
1829;38.0;"2022-10-24 22:59:11"
1830;37.0;"2022-10-24 22:59:12"
1831;37.0;"2022-10-24 22:59:13"
1832;42.0;"2022-10-24 22:59:14"
1833;37.0;"2022-10-24 22:59:15"
1834;37.0;"2022-10-24 22:59:16"
1835;45.0;"2022-10-24 22:59:18"
1836;37.0;"2022-10-24 22:59:19"
1837;38.0;"2022-10-24 22:59:20"
1838;43.0;"2022-10-24 22:59:21"
1839;46.0;"2022-10-24 22:59:22"
1840;44.0;"2022-10-24 22:59:23"
1841;48.0;"2022-10-24 22:59:24"
1842;49.0;"2022-10-24 22:59:26"
1843;45.0;"2022-10-24 22:59:27"
1844;44.0;"2022-10-24 22:59:28"
1845;42.0;"2022-10-24 22:59:29"
1846;44.0;"2022-10-24 22:59:30"
1847;46.0;"2022-10-24 22:59:31"
1848;45.0;"2022-10-24 22:59:32"
1849;41.0;"2022-10-24 22:59:34"
1850;41.0;"2022-10-24 22:59:35"
1851;45.0;"2022-10-24 22:59:36"
1852;48.0;"2022-10-24 22:59:37"
1853;41.0;"2022-10-24 22:59:38"
1854;40.0;"2022-10-24 22:59:39"
1855;41.0;"2022-10-24 22:59:40"
1856;38.0;"2022-10-24 22:59:41"
1857;40.0;"2022-10-24 22:59:42"
1858;39.0;"2022-10-24 22:59:43"
1859;37.0;"2022-10-24 22:59:45"
1860;45.0;"2022-10-24 22:59:46"
1861;42.0;"2022-10-24 22:59:47"
1862;39.0;"2022-10-24 22:59:48"
1863;38.0;"2022-10-24 22:59:49"
1864;37.0;"2022-10-24 22:59:51"
1865;42.0;"2022-10-24 22:59:52"
1866;43.0;"2022-10-24 22:59:53"
1867;39.0;"2022-10-24 22:59:54"
1868;41.0;"2022-10-24 22:59:55"
1869;38.0;"2022-10-24 22:59:56"
1870;38.0;"2022-10-24 22:59:57"
1871;36.0;"2022-10-24 22:59:58"
1872;41.0;"2022-10-24 22:59:59"
1873;39.0;"2022-10-24 23:00:00"
1874;37.0;"2022-10-24 23:00:01"
1875;37.0;"2022-10-24 23:00:02"
1876;38.0;"2022-10-24 23:00:04"
1877;38.0;"2022-10-24 23:00:05"
1878;38.0;"2022-10-24 23:00:06"
1879;36.0;"2022-10-24 23:00:07"
1880;38.0;"2022-10-24 23:00:08"
1881;39.0;"2022-10-24 23:00:09"
1882;37.0;"2022-10-24 23:00:10"
1883;39.0;"2022-10-24 23:00:11"
1884;37.0;"2022-10-24 23:00:12"
1885;38.0;"2022-10-24 23:00:13"
1886;37.0;"2022-10-24 23:00:14"
1887;40.0;"2022-10-24 23:00:16"
1888;39.0;"2022-10-24 23:00:17"
1889;37.0;"2022-10-24 23:00:18"
1890;39.0;"2022-10-24 23:00:19"
1891;38.0;"2022-10-24 23:00:20"
1892;38.0;"2022-10-24 23:00:21"
1893;43.0;"2022-10-24 23:00:22"
1894;42.0;"2022-10-24 23:00:23"
1895;45.0;"2022-10-24 23:00:24"
1896;37.0;"2022-10-24 23:00:25"
1897;42.0;"2022-10-24 23:00:26"
1898;39.0;"2022-10-24 23:00:27"
1899;38.0;"2022-10-24 23:00:29"
1900;41.0;"2022-10-24 23:00:30"
1901;39.0;"2022-10-24 23:00:31"
1902;40.0;"2022-10-24 23:00:32"
1903;40.0;"2022-10-24 23:00:33"
1904;39.0;"2022-10-24 23:00:34"
1905;40.0;"2022-10-24 23:00:36"
1906;41.0;"2022-10-24 23:00:37"
1907;37.0;"2022-10-24 23:00:38"
1908;38.0;"2022-10-24 23:00:39"
1909;38.0;"2022-10-24 23:00:40"
1910;39.0;"2022-10-24 23:00:41"
1911;37.0;"2022-10-24 23:00:42"
1912;38.0;"2022-10-24 23:00:43"
1913;47.0;"2022-10-24 23:00:44"
1914;39.0;"2022-10-24 23:00:45"
1915;40.0;"2022-10-24 23:00:47"
1916;38.0;"2022-10-24 23:00:48"
1917;44.0;"2022-10-24 23:00:49"
1918;41.0;"2022-10-24 23:00:50"
1919;42.0;"2022-10-24 23:00:51"
1920;41.0;"2022-10-24 23:00:52"
1921;39.0;"2022-10-24 23:00:53"
1922;38.0;"2022-10-24 23:00:54"
1923;40.0;"2022-10-24 23:00:55"
1924;37.0;"2022-10-24 23:00:56"
1925;37.0;"2022-10-24 23:00:57"
1926;39.0;"2022-10-24 23:00:58"
1927;42.0;"2022-10-24 23:01:00"
1928;46.0;"2022-10-24 23:01:01"
1929;40.0;"2022-10-24 23:01:02"
1930;43.0;"2022-10-24 23:01:03"
1931;43.0;"2022-10-24 23:01:04"
1932;45.0;"2022-10-24 23:01:05"
1933;46.0;"2022-10-24 23:01:06"
1934;40.0;"2022-10-24 23:01:08"
1935;41.0;"2022-10-24 23:01:09"
1936;45.0;"2022-10-24 23:01:10"
1937;39.0;"2022-10-24 23:01:11"
1938;39.0;"2022-10-24 23:01:12"
1939;47.0;"2022-10-24 23:01:13"
